ID,X,Y,pH,EC,Na,K,MO,Kdisp,Silt,ECEC,BD,CEC,Ca,Mg,Sand,Clay,SQIw,SAVI,EVI,NDWI,NDVI,NDMI,NDII,GCI,clase,dpto,prov,dist,Culitvo_pr,Textura,TS,GM,ZV,CL,EG,MP,SSST,ECP,EMP,EPP,ESP,CM,CK,MK,CMK,DC,FC,NDC,GR,Pmon,Pan,Tmin,Tmax,Tavg,Slope,Hillshade,Orientatio,Elevation,TPI,TRI,TWI,Precipitat,Temperatur,site_id_internal_rk,Elevation,Slope,Orientation,Hillshade,TPI,TRI,TWI,NDVI,SAVI,NDWI,Precipitation,Temperature
1206,618105,9425396,6.9,5.16,0.1,0.1,1.1,26,14.7,5.8,1.59,15.7,3.1,1.5,76.2,9.1,0.54,0.34,0.45,-0.3,0.39,0.31,0.18,1.1,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,53.45,25.86,1.72,1.72,2.07,31,15,46,12.65,180.28,-167.63,0,18.17,218,18.35,29.85,24.09,4.88,189,270,148,-0.673,1.252,8.029,261.95,24.79,1206,148.6921844482422,3.557258129119873,180.09661865234375,180.34475708007813,0.47936731576919556,1.321166753768921,8.692265510559082,0.3929819166660309,0.3350168466567993,-0.30409154295921326,261.9447021484375,24.788772583007813
1207,618640,9425873,6.4,4.82,0.1,0.2,1.1,52,40.6,14.1,1.48,17.3,9.2,3.6,36.3,23.1,0.78,0.36,0.54,-0.29,0.46,0.31,0.14,1.09,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,65.25,25.53,1.42,0.71,2.56,46,18,64,26.82,511.58,-484.76,0,18.5,222,18.34,29.8,24.07,3.63,174,63.53,156,-0.49,2.524,8.375,279.18,24.57,1207,155.9470672607422,4.288476467132568,143.9520263671875,178.5242156982422,0.00543774850666523,2.4007551670074463,8.474859237670898,0.4582878053188324,0.3597712218761444,-0.29064586758613586,279.17608642578125,24.56662940979004
1208,618674,9425948,6.5,3.97,0.2,0.2,2,50.4,32.6,15.3,1.5,17.3,10.7,3.2,46.3,21.1,0.79,0.45,0.62,-0.29,0.52,0.16,0.06,0.67,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,69.93,20.92,1.31,1.31,3.34,53.5,16,69.5,30.14,568.46,-538.32,0,18.5,222,18.34,29.8,24.07,8.09,180,180,161,-0.265,5.348,7.603,286.16,24.44,1208,160.66175842285156,8.804518699645996,162.12747192382813,176.92398071289063,-0.836518406867981,5.341561794281006,7.689369201660156,0.5230677127838135,0.4486125409603119,-0.2899159789085388,286.1582946777344,24.439393997192383
1209,618450,9425835,5.9,4.7,0.2,0.1,1.5,38,32.6,10.7,1.5,16.9,6.9,2.5,46.3,21.1,0.78,0.34,0.44,-0.27,0.41,0.32,0.18,1.09,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Acidic saline soil,64.49,23.36,0.93,1.87,2.76,69,25,94,20.65,378.46,-357.81,0,18.5,222,18.34,29.8,24.07,2.29,180,180,157,2.714,3.003,11.954,274.97,24.62,1209,155.10557556152344,7.169162750244141,169.9287872314453,182.6115264892578,-0.29043298959732056,3.453481435775757,8.031454086303711,0.4078284800052643,0.337590754032135,-0.2709123492240906,274.9671936035156,24.622379302978516
1210,617925,9425675,6.8,3.41,0.1,0.3,2.2,118.8,28.6,12.6,1.51,15.7,8.5,2.7,50.3,21.1,0.78,0.33,0.43,-0.29,0.41,0.29,0.16,1,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,67.46,21.43,2.38,0.79,3.15,28.33,9,37.33,29.09,455.88,-426.79,0,18.17,218,18.35,29.85,24.09,3.63,186,296.47,148,-0.816,1.521,8.325,259.4,24.87,1210,149.02410888671875,3.073065757751465,140.17807006835938,180.9121856689453,-0.084873199462890625,1.2815065383911133,8.644181251525879,0.40905946493148804,0.3290986716747284,-0.2936936914920807,259.3953552246094,24.867645263671875
1211,618031,9425408,6.3,3.52,0.2,0.1,1.2,28.8,34.5,10.8,1.54,15.7,7,2.5,53,12.5,0.6,0.4,0.55,-0.26,0.48,0.3,0.17,1.04,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,64.81,23.15,0.93,1.85,2.8,70,25,95,20.75,382.96,-362.21,0,18.17,218,18.35,29.85,24.09,3.24,180,180,147,-1.837,1.503,8.439,259.92,24.84,1211,149.2541046142578,3.5216176509857178,123.38664245605469,178.75242614746094,0.37196284532546997,1.4259514808654785,8.777519226074219,0.47845304012298584,0.40110278129577637,-0.26184019446372986,259.9171447753906,24.840150833129883
1212,618442,9425696,6.2,3.49,0.1,0.1,1.8,36.8,34.5,11,1.51,17.1,7.1,2.7,47,18.5,0.74,0.4,0.59,-0.32,0.48,0.26,0.11,0.95,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,64.55,24.55,0.91,0.91,2.63,71,27,98,18.69,392.68,-373.99,0,18.5,222,18.34,29.8,24.07,3.24,180,180,151,-0.224,1.015,8.456,263.54,24.83,1212,150.99769592285156,2.5813004970550537,178.86875915527344,181.7669677734375,-0.015720635652542114,1.241765022277832,9.00827407836914,0.4788950979709625,0.4044914245605469,-0.3170023560523987,263.5345458984375,24.83465576171875
1213,618258,9425707,6.1,6.28,0.2,0.1,2.3,46,36.5,13.3,1.49,16.9,8.9,3.1,41,22.5,0.78,0.34,0.48,-0.34,0.42,0.31,0.13,1.08,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,66.92,23.31,0.75,1.5,2.87,89,31,120,23.67,484.66,-460.99,0,18.5,222,18.34,29.8,24.07,6.48,180,180,151,0.49,1.43,7.758,266.32,24.76,1213,150.72158813476563,3.860675811767578,151.14915466308594,179.88290405273438,-0.41252565383911133,1.7238764762878418,8.42651653289795,0.4204067289829254,0.3360426127910614,-0.3354037404060364,266.32073974609375,24.762954711914063
1214,629279,9431480,5.7,3.02,0.1,0.1,2.1,57.2,22.5,9.9,1.51,20.4,6.6,2.1,53,24.5,0.75,0.26,0.34,-0.36,0.31,0.17,0.07,0.63,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy clay loam,Acrisols,Mountain on volcano-sedimentary rock,Tropical Premontane Thorny Mountain,D (i) B',Mesozoico,Residual sedimentario clastico,Acidic saline soil,66.67,21.21,1.01,1.01,3.14,66,21,87,17.17,353.98,-336.81,0,50.08,601,15.05,26.67,20.85,93.42,255,283.02,1286,3.408,38.568,7.226,690.16,20.7,1214,1278.641357421875,78.62784576416016,292.1769714355469,253.7861328125,-2.7925379276275635,39.359317779541016,7.408884048461914,0.31059300899505615,0.2613905668258667,-0.362763911485672,690.16082763671875,20.700286865234375
1215,630528,9436266,6.3,2.88,0.2,0.1,1.8,36.8,38.5,12.5,1.49,24.7,8.4,2.8,41,20.5,0.78,0.37,0.49,-0.34,0.45,0.27,0.13,1.12,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Acrisols,Mountain on intrusive rock,Tropical Premontane dry forest,D (i) B',Cenozoico,Intermediate igneous residual,Neutral saline soil,67.2,22.4,0.8,1.6,3,84,28,112,22.66,454.06,-431.4,0,62.5,750,14.08,25.86,19.97,48.22,128,137.61,1252,-7.49,19.64,7.869,714.67,20.7,1215,1247.463134765625,32.88071060180664,192.80282592773438,177.72779846191406,-8.48391342163086,19.19585609436035,8.350946426391602,0.4522835612297058,0.36630475521087646,-0.34327781200408936,714.66815185546875,20.696727752685547
1216,618167,9425645,6.5,2.21,0.2,0.1,2.2,42.4,42.5,13.1,1.48,16.9,8.6,3.2,37,20.5,0.78,0.32,0.47,-0.36,0.42,0.29,0.15,1.01,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,65.65,24.43,0.76,1.53,2.69,86,32,118,23.54,473.86,-450.32,0,18.17,218,18.35,29.85,24.09,8.72,186,201.88,150,0.163,1.543,7.455,261.05,24.85,1216,149.88157653808594,4.432794094085693,131.28089904785156,180.5048828125,0.07028621435165405,1.5073425769805908,8.495452880859375,0.4161721169948578,0.32390299439430237,-0.36079758405685425,261.04461669921875,24.854557037353516
1217,629881,9435680,6.5,6.32,0.1,0.1,0.9,25.6,20.5,8.6,1.57,24.2,5.4,2,69,10.5,0.55,0.19,0.24,-0.42,0.23,0.12,-0.01,0.85,Muy bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy loam,Cambisols,Mountain on intrusive rock,Tropical Premontane dry forest,D (i) B',Cenozoico,Intermediate igneous residual,Neutral saline soil,62.79,23.26,1.16,1.16,2.7,54,20,74,15.8,297.28,-281.48,0,57.17,686,14.47,26.24,20.36,29.96,130,102.48,1245,3.143,18.658,8.33,689.22,21.05,1217,1255.6785888671875,38.42508316040039,109.85762786865234,124.84058380126953,2.3740036487579346,23.41342544555664,8.112443923950195,0.23489034175872803,0.1917889416217804,-0.41817641258239746,689.22247314453125,21.04882049560547
1218,617958,9425653,6.2,3.51,0.3,0.1,2.3,46,42.6,13.7,1.47,15.7,9.1,3.2,35,22.4,0.78,0.33,0.43,-0.29,0.41,0.32,0.18,1.07,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,66.42,23.36,0.73,2.19,2.84,91,32,123,26.54,496.54,-470,0,18.17,218,18.35,29.85,24.09,2.29,177,45.12,149,-0.122,1.256,8.786,259.4,24.87,1218,149.02410888671875,3.073065757751465,140.17807006835938,180.9121856689453,-0.084873199462890625,1.2815065383911133,8.644181251525879,0.40905946493148804,0.3290986716747284,-0.2936936914920807,259.3953552246094,24.867645263671875
1219,617771,9425523,7.3,3.65,0.4,0.2,2.1,70.8,34.4,26.2,1.5,16.1,20.5,4.1,45.2,20.4,0.92,0.35,0.48,-0.31,0.43,0.27,0.14,0.93,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,78.24,15.65,0.76,1.53,5,102.5,20.5,123,46.47,1034.12,-987.65,0,18.17,218,18.35,29.85,24.09,1.62,180,116.47,149,0.959,1.245,9.128,257.25,24.89,1219,148.5731201171875,3.5498881340026855,114.91851043701172,179.7604522705078,0.5906285047531128,1.2667492628097534,8.46433162689209,0.43350428342819214,0.350599080324173,-0.3121398687362671,257.2527770996094,24.887142181396484
1220,618335,9425924,6.6,3.47,0.3,0.2,0.9,70.4,38.4,17.5,1.48,16.6,12.6,3.4,37.1,24.5,0.84,0.48,0.65,-0.34,0.55,0.3,0.18,1.01,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,72,19.43,1.14,1.71,3.71,63,17,80,34.88,659.54,-624.66,0,18.5,222,18.34,29.8,24.07,6.7,192,256.02,162,2.653,5.468,7.781,277.95,24.55,1220,161.43629455566406,10.36634349822998,197.2135772705078,183.4375457763672,-0.4351598024368286,5.986034870147705,7.442265033721924,0.5495855808258057,0.4808301329612732,-0.33919551968574524,277.9445495605469,24.554691314697266
1221,618014,9425540,6.3,7.74,1.1,0.1,1.9,47.2,42.5,14.9,1.48,15.7,9.4,3.3,37,20.5,0.5,0.4,0.55,-0.32,0.5,0.31,0.18,1.02,Muy bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline sodic soil,63.09,22.15,0.67,7.38,2.85,94,33,127,47.01,514.18,-467.17,1.357283,18.17,218,18.35,29.85,24.09,4.59,174,45.12,149,-0.571,1.05,8.095,258.74,24.88,1221,149.1531524658203,3.0215201377868652,97.55989074707031,178.32980346679688,-0.12809708714485168,1.1350884437561035,8.814554214477539,0.49569910764694214,0.40337634086608887,-0.3222179114818573,258.7424621582031,24.883167266845703
1222,618362,9425723,7.2,3.68,0.2,0.1,2,44.8,38.4,13.4,1.48,16.9,8.8,3.3,39.1,22.5,0.73,0.32,0.43,-0.34,0.41,0.29,0.12,1.02,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,65.67,24.63,0.75,1.49,2.67,88,33,121,23.91,485.56,-461.65,0,18.5,222,18.34,29.8,24.07,3.63,174,116.47,151,-0.041,1.414,8.34,267.79,24.75,1222,150.9176025390625,3.9313483238220215,137.28245544433594,180.4209442138672,-0.5134905576705933,1.870265245437622,8.4960355758667,0.4085114002227783,0.32287824153900146,-0.3378429114818573,267.7852783203125,24.745744705200195
1223,620807,9431076,6.2,4.1,0.2,0.2,0.8,52,28.4,17.8,1.48,17.1,13.2,3.2,41.2,30.4,0.85,0.4,0.57,-0.3,0.5,0.26,0.13,0.99,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Clay loam,Ferralsols,Piedmont alluvial fan,Tropical thorn bush,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,74.16,17.98,1.12,1.12,4.13,66,16,82,32.64,680.96,-648.32,0,21.42,257,17.78,29.17,23.51,14.72,206,263.69,343,1,8.432,7.753,310.05,24.2,1223,344.43017578125,15.601676940917969,220.699462890625,195.62454223632813,1.7778806686401367,9.000701904296875,7.717422962188721,0.4979536235332489,0.40316641330718994,-0.30328369140625,310.05328369140625,24.19740867614746
1224,620864,9431093,6.2,4.21,0.1,0.2,1.2,79.6,30.4,16.2,1.49,17.3,11.9,3,43.1,26.5,0.82,0.4,0.57,-0.3,0.5,0.26,0.12,0.92,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Ferralsols,Piedmont alluvial fan,Tropical thorn bush,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,73.46,18.52,1.23,0.62,3.97,59.5,15,74.5,28.5,616.88,-588.38,0,21.42,257,17.78,29.17,23.51,15.32,203,238.1,350,2.082,8.317,7.731,310.05,24.2,1224,344.43017578125,15.601676940917969,220.699462890625,195.62454223632813,1.7778806686401367,9.000701904296875,7.717422962188721,0.4979536235332489,0.40316641330718994,-0.30328369140625,310.05328369140625,24.19740867614746
1225,620826,9431950,6.3,6.13,0.2,0.2,1.1,61.2,21.1,18,1.5,17.3,13.1,3.5,49.6,29.3,0.85,0.33,0.44,-0.35,0.4,0.3,0.15,1.07,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy clay loam,Ferralsols,Mountain on intrusive rock,Tropical Premontane Thorny Mountain,"D (i , p) A'",Cenozoico,Felsic igneous residual,Neutral saline soil,72.78,19.44,1.11,1.11,3.74,65.5,17.5,83,33.05,684.56,-651.51,0,22.67,272,17.48,28.96,23.21,24.74,220,246.89,344,-9.122,13.546,7.267,332.74,23.95,1225,353.3365783691406,25.050132751464844,247.4412841796875,219.3650665283203,-3.436227560043335,14.548285484313965,7.510522365570068,0.4038116931915283,0.33382710814476013,-0.34511813521385193,332.7420349121094,23.954187393188477
1226,619933,9430420,5.9,4.56,0.2,0.1,2.1,54,15.2,14.3,1.53,16.2,10.3,2.7,61.5,23.3,0.78,0.36,0.47,-0.35,0.44,0.27,0.14,0.93,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy clay loam,Ferralsols,Alluvial terrace,Tropical thorn bush,"D (i , p) A'",Cenozoico,Felsic igneous residual,Acidic saline soil,72.03,18.88,0.7,1.4,3.81,103,27,130,24.39,536.86,-512.47,0,21,252,17.77,29.25,23.51,22.66,180,270,293,-2.898,10.972,7.179,295.08,24.32,1226,291.0696716308594,15.43558406829834,247.63436889648438,186.6668701171875,-2.5566067695617676,8.752043724060059,7.713773727416992,0.44141361117362976,0.3564040958881378,-0.34823665022850037,295.07867431640625,24.317638397216797
1227,620835,9431697,6,4.53,0.1,0.1,2.2,54.8,17,10.2,1.53,17.2,7.1,1.9,61.5,21.5,0.78,0.35,0.47,-0.36,0.43,0.14,0.02,0.71,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy clay loam,Ferralsols,Alluvial terrace,Tropical Premontane Thorny Mountain,"D (i , p) A'",Cenozoico,Felsic igneous residual,Non salt afected soil,69.61,18.63,0.98,0.98,3.74,71,19,90,17.33,371.08,-353.75,0,22.67,272,17.48,28.96,23.21,8.13,195,270,338,-1.551,7.879,8.341,324.69,24.04,1227,340.7020263671875,15.439992904663086,263.2489929199219,206.76075744628906,-1.530815601348877,9.60861587524414,7.765675067901611,0.42731425166130066,0.34719038009643555,-0.3590925335884094,324.6861267089844,24.041240692138672
1228,620719,9431892,6,6.39,0.1,0.2,1.3,87.6,19,14.9,1.51,17.3,10.9,2.7,55.5,25.5,0.8,0.12,0.16,-0.36,0.14,0.24,0.11,0.98,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy clay loam,Ferralsols,Alluvial terrace,Tropical Premontane Thorny Mountain,"D (i , p) A'",Cenozoico,Fluvial deposit,Acidic saline soil,73.15,18.12,1.34,0.67,4.04,54.5,13.5,68,26.99,563.78,-536.79,0,22.67,272,17.48,28.96,23.21,11.33,180,180,333,-8.286,7.2,8.015,325.4,24.03,1228,336.39300537109375,11.804805755615234,210.3883056640625,189.3168182373047,-3.7611687183380127,7.177478313446045,8.171717643737793,0.13913798332214355,0.12111800909042358,-0.35544541478157043,325.3970031738281,24.03305435180664
1229,620819,9431138,5.7,4.84,0.2,0.2,2.3,75.2,25,15.1,1.5,17.3,11.1,2.6,49.5,25.5,0.77,0.28,0.37,-0.34,0.35,0.27,0.14,0.97,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy clay loam,Ferralsols,Piedmont alluvial fan,Tropical thorn bush,"D (i , p) A'",Cenozoico,Fluvial deposit,Acidic saline soil,73.51,17.22,1.32,1.32,4.27,55.5,13,68.5,29.52,570.26,-540.74,0,21.42,257,17.78,29.17,23.51,15.32,203,238.1,345,-0.204,8.323,7.723,311.24,24.19,1229,351.8716735839844,13.993973731994629,255.30514526367188,202.14259338378906,2.1564202308654785,7.583456516265869,7.860395908355713,0.3529208302497864,0.28397923707962036,-0.3430037200450897,311.24365234375,24.186491012573242
1230,620917,9431647,6.2,6.87,0.2,0.2,1.4,61.6,29,13.6,1.49,17.3,9.6,2.6,45.5,25.5,0.78,0.21,0.27,-0.37,0.26,0.21,0.1,0.79,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Loam,Ferralsols,Mountain on intrusive rock,Tropical Premontane Thorny Mountain,"D (i , p) A'",Cenozoico,Felsic igneous residual,Neutral saline soil,70.59,19.12,1.47,1.47,3.69,48,13,61,28.02,502.76,-474.74,0,22.67,272,17.48,28.96,23.21,24.59,223,277.56,356,1.816,12.411,7.276,328.88,24,1230,360.05224609375,22.127765655517578,276.38623046875,216.39532470703125,-0.3179609179496765,13.409869194030762,7.437169551849365,0.2647530734539032,0.20996323227882385,-0.3676743805408478,328.87750244140625,23.996076583862305
1231,620237,9430888,5.9,7.67,0.2,0.1,2.1,53.6,21,14.2,1.51,16.9,10,2.9,53.5,25.5,0.78,0.31,0.41,-0.34,0.39,0.2,0.09,0.81,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy clay loam,Ferralsols,Floodplain,Tropical thorn bush,"D (i , p) A'",Cenozoico,Fluvial deposit,Acidic saline soil,70.42,20.42,0.7,1.41,3.45,100,29,129,24.43,528.76,-504.33,0,21.42,257,17.78,29.17,23.51,6.7,192,256.02,296,2.51,3.004,8.388,297.38,24.32,1231,294.79998779296875,6.194097995758057,230.3370819091797,188.166259765625,1.0341302156448364,2.9687201976776123,8.571579933166504,0.3927125632762909,0.3067854940891266,-0.34355345368385315,297.37799072265625,24.321937561035156
1232,620853,9431725,5.9,3.4,0.1,0.1,2.3,62.8,20.9,12.2,1.51,17.2,8.6,2.4,55.6,23.5,0.78,0.31,0.41,-0.34,0.39,0.18,0.06,0.76,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy clay loam,Ferralsols,Mountain on intrusive rock,Tropical Premontane Thorny Mountain,"D (i , p) A'",Cenozoico,Felsic igneous residual,Acidic saline soil,70.49,19.67,0.82,0.82,3.58,86,24,110,19.68,452.08,-432.4,0,22.67,272,17.48,28.96,23.21,14.63,206,270,341,-3.551,8.783,7.768,327.37,24.01,1232,342.0414123535156,11.458749771118164,248.42047119140625,198.3500213623047,-2.112887144088745,8.699729919433594,8.113247871398926,0.3874211609363556,0.3137480318546295,-0.3421438932418823,327.3722229003906,24.01221466064453
1233,620782,9431218,5.9,5.1,0.2,0.2,0.9,87.6,26.8,16.4,1.52,17.3,12,3,51.7,21.5,0.82,0.39,0.52,-0.33,0.49,0.27,0.14,1,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy clay loam,Ferralsols,Alluvial terrace,Tropical thorn bush,"D (i , p) A'",Cenozoico,Fluvial deposit,Acidic saline soil,73.17,18.29,1.22,1.22,4,60,15,75,31.1,621.56,-590.46,0,21.42,257,17.78,29.17,23.51,14.63,206,270,344,2.184,8.477,7.759,310.68,24.19,1233,338.94207763671875,14.885943412780762,281.0874328613281,205.21224975585938,0.7741350531578064,8.514191627502441,7.767413139343262,0.48899146914482117,0.3885440230369568,-0.3334665298461914,310.6831359863281,24.19318199157715
1234,620731,9431190,5.8,5.81,0.2,0.2,2,69.6,22.9,17.1,1.47,17.3,12.3,3.4,43.7,33.4,0.83,0.39,0.54,-0.34,0.47,0.22,0.09,0.88,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Clay loam,Ferralsols,Alluvial terrace,Tropical thorn bush,"D (i , p) A'",Cenozoico,Fluvial deposit,Acidic non salt afected soil,71.93,19.88,1.17,1.17,3.62,61.5,17,78.5,32.08,645.86,-613.78,0,21.42,257,17.78,29.17,23.51,17.5,209,248.28,339,0.796,8.005,7.57,308.23,24.22,1234,338.17999267578125,13.503534317016602,258.9565124511719,202.86744689941406,-0.049211494624614716,7.669623851776123,7.8823041915893555,0.4715718924999237,0.39378491044044495,-0.33719247579574585,308.22802734375,24.219898223876953
1235,620882,9431919,6,6.16,0.1,0.1,1.7,46,20.9,9.8,1.53,17.3,6.7,1.9,59.5,19.6,0.77,0.33,0.44,-0.35,0.4,0.2,0.08,0.84,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy loam,Ferralsols,Mountain on intrusive rock,Tropical Premontane Thorny Mountain,"D (i , p) A'",Cenozoico,Felsic igneous residual,Acidic saline soil,68.37,19.39,1.02,1.02,3.53,67,19,86,16.93,353.08,-336.15,0,22.67,272,17.48,28.96,23.21,33.49,233,247.25,362,-2.429,18.337,6.995,332.74,23.95,1235,353.3365783691406,25.050132751464844,247.4412841796875,219.3650665283203,-3.436227560043335,14.548285484313965,7.510522365570068,0.4038116931915283,0.33382710814476013,-0.34511813521385193,332.7420349121094,23.954187393188477
1236,627790,9431071,6.2,4.27,0.2,0.2,1.4,74.4,29.9,17.6,1.45,17.8,12.7,3.5,35.5,35.5,0.84,0.16,0.21,-0.36,0.22,0.13,0.01,0.68,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Clay loam,Acrisols,Mountain on intrusive rock,Tropical Premontane Thorny Mountain,D (i) B',Cenozoico,Felsic igneous residual,Neutral saline soil,72.16,19.89,1.14,1.14,3.63,63.5,17.5,81,32.65,666.56,-633.91,0,41.17,494,15.76,27.36,21.56,64.67,94,61.6,907,-4.959,37.78,7.253,601.69,22.13,1236,945.551025390625,66.06949615478516,64.2860336303711,91.46025085449219,-2.030634641647339,39.35892105102539,7.2760748863220215,0.22330500185489655,0.1644609570503235,-0.3581661880016327,601.6937255859375,22.125308990478516
1237,620697,9431030,6.5,8.12,0.2,0.2,1,91.6,23.1,17.4,1.5,17.1,12.6,3.4,49.5,27.4,0.84,0.37,0.51,-0.32,0.44,0.26,0.13,0.96,Bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy clay loam,Ferralsols,Piedmont alluvial fan,Tropical thorn bush,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,72.41,19.54,1.15,1.15,3.71,63,17,80,32.38,659.36,-626.98,0,21.42,257,17.78,29.17,23.51,19.53,203,221.75,326,0.551,7.343,7.421,304.19,24.26,1237,324.9961853027344,12.833585739135742,238.59556579589844,197.66490173339844,1.695285439491272,7.239589691162109,7.909770965576172,0.4383751451969147,0.37164101004600525,-0.32355478405952454,304.19183349609375,24.262361526489258
1238,620869,9431299,6,4.84,0.1,0.1,1,65.6,15,12,1.56,17.3,8.7,2.1,67.6,17.4,0.72,0.37,0.5,-0.31,0.48,0.28,0.14,1.03,Muy bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy loam,Ferralsols,Mountain on intrusive rock,Tropical thorn bush,"D (i , p) A'",Cenozoico,Fluvial deposit,Acidic saline soil,72.5,17.5,0.83,0.83,4.14,87,21,108,19.27,448.48,-429.21,0,21.42,257,17.78,29.17,23.51,4.59,186,225.12,350,-3.286,8.664,8.951,313.93,24.16,1238,351.07769775390625,11.92773723602295,271.521728515625,196.4091796875,0.2630941569805145,7.840058326721191,8.079584121704102,0.4754573404788971,0.37425148487091064,-0.31487178802490234,313.9337463378906,24.157424926757813
1239,620848,9431997,5.7,5.13,0.1,0.1,0.9,66.2,14.9,11,1.54,17.3,7.7,2.1,63.6,21.5,0.75,0.33,0.44,-0.35,0.4,0.2,0.07,0.8,Muy bajo,Piura,Morropon,Santa Catalina Mossa,Mango,Sandy clay loam,Ferralsols,Mountain on intrusive rock,Tropical Premontane Thorny Mountain,"D (i , p) A'",Cenozoico,Felsic igneous residual,Acidic saline soil,70,19.09,0.91,0.91,3.67,77,21,98,18.27,403.48,-385.21,0,22.67,272,17.48,28.96,23.21,27.92,220,234.57,350,-4.796,14.37,7.151,332.74,23.95,1239,353.3365783691406,25.050132751464844,247.4412841796875,219.3650665283203,-3.436227560043335,14.548285484313965,7.510522365570068,0.4038116931915283,0.33382710814476013,-0.34511813521385193,332.7420349121094,23.954187393188477
